Mapa: ./mapas/cuadricula.map
Nivel 0: Porcentaje de mapa descubierto: 84.35
Nivel 1: Porcentaje de mapa descubierto: 81.61
Nivel 2: Porcentaje de mapa descubierto: 81.61
Nivel 3: Porcentaje de mapa descubierto: 74.47
Nivel 4: Porcentaje de mapa descubierto: 72.82

Mapa: ./mapas/mapa100.map
Nivel 0: Porcentaje de mapa descubierto: 34.35
Nivel 1: Porcentaje de mapa descubierto: 33.79
Nivel 2: Porcentaje de mapa descubierto: 33.79
Nivel 3: Porcentaje de mapa descubierto: 63.75
Nivel 4: Porcentaje de mapa descubierto: 40.02

Mapa: ./mapas/mapa75.map
Nivel 0: Porcentaje de mapa descubierto: 18.6667
Nivel 1: Porcentaje de mapa descubierto: 15.36
Nivel 2: Porcentaje de mapa descubierto: 15.36
Nivel 3: Porcentaje de mapa descubierto: 22.2578
Nivel 4: Porcentaje de mapa descubierto: 49.1911

Mapa: ./mapas/mapa50.map
Nivel 0: Porcentaje de mapa descubierto: 90
Nivel 1: Porcentaje de mapa descubierto: 79.8
Nivel 2: Porcentaje de mapa descubierto: 79.8
Nivel 3: Porcentaje de mapa descubierto: 100
Nivel 4: Porcentaje de mapa descubierto: 89.92

Mapa: ./mapas/mapa30.map
Nivel 0: Porcentaje de mapa descubierto: 100
Nivel 1: Porcentaje de mapa descubierto: 100
Nivel 2: Porcentaje de mapa descubierto: 100
Nivel 3: Porcentaje de mapa descubierto: 100
Nivel 4: Porcentaje de mapa descubierto: 100

Mapa: ./mapas/medieval.map
Nivel 0: Porcentaje de mapa descubierto: 53
Nivel 1: Porcentaje de mapa descubierto: 35.16
Nivel 2: Porcentaje de mapa descubierto: 35.16
Nivel 3: Porcentaje de mapa descubierto: 35.16
Nivel 4: Porcentaje de mapa descubierto: 49.81

Mapa: ./mapas/picto.map
Nivel 0: Porcentaje de mapa descubierto: 53
Nivel 1: Porcentaje de mapa descubierto: 35.16
Nivel 2: Porcentaje de mapa descubierto: 35.16
Nivel 3: Porcentaje de mapa descubierto: 35.16
Nivel 4: Porcentaje de mapa descubierto: 49.81

Mapa: ./mapas/vertigo.map
Nivel 0: Porcentaje de mapa descubierto: 53
Nivel 1: Porcentaje de mapa descubierto: 35.16
Nivel 2: Porcentaje de mapa descubierto: 35.16
Nivel 3: Porcentaje de mapa descubierto: 35.16
Nivel 4: Porcentaje de mapa descubierto: 49.81
