Mapa: ./mapas/cuadricula.map
Nivel 0: Porcentaje de mapa descubierto: 76.89
Nivel 1: Porcentaje de mapa descubierto: 11.64
Nivel 2: Porcentaje de mapa descubierto: 11.64
Nivel 3: Porcentaje de mapa descubierto: 11.64
Nivel 4: Porcentaje de mapa descubierto: 74.61

Mapa: ./mapas/mapa100.map
Nivel 0: Porcentaje de mapa descubierto: 67.47
Nivel 1: Porcentaje de mapa descubierto: 79.08
Nivel 2: Porcentaje de mapa descubierto: 79.08
Nivel 3: Porcentaje de mapa descubierto: 71.77
Nivel 4: Porcentaje de mapa descubierto: 57.68

Mapa: ./mapas/mapa75.map
Nivel 0: Porcentaje de mapa descubierto: 25.7956
Nivel 1: Porcentaje de mapa descubierto: 56.2311
Nivel 2: Porcentaje de mapa descubierto: 56.2311
Nivel 3: Porcentaje de mapa descubierto: 46.1333
Nivel 4: Porcentaje de mapa descubierto: 68.3911

Mapa: ./mapas/mapa50.map
Nivel 0: Porcentaje de mapa descubierto: 65.48
Nivel 1: Porcentaje de mapa descubierto: 95.04
Nivel 2: Porcentaje de mapa descubierto: 95.04
Nivel 3: Porcentaje de mapa descubierto: 92.8
Nivel 4: Porcentaje de mapa descubierto: 79.6

Mapa: ./mapas/mapa30.map
Nivel 0: Porcentaje de mapa descubierto: 100
Nivel 1: Porcentaje de mapa descubierto: 100
Nivel 2: Porcentaje de mapa descubierto: 100
Nivel 3: Porcentaje de mapa descubierto: 100
Nivel 4: Porcentaje de mapa descubierto: 100

Mapa: ./mapas/medieval.map
Nivel 0: Porcentaje de mapa descubierto: 59.74
Nivel 1: Porcentaje de mapa descubierto: 66.95
Nivel 2: Porcentaje de mapa descubierto: 66.95
Nivel 3: Porcentaje de mapa descubierto: 62.69
Nivel 4: Porcentaje de mapa descubierto: 19.4

Mapa: ./mapas/picto.map
Nivel 0: Porcentaje de mapa descubierto: 27.2889
Nivel 1: Porcentaje de mapa descubierto: 58.88
Nivel 2: Porcentaje de mapa descubierto: 58.88
Nivel 3: Porcentaje de mapa descubierto: 15.36
Nivel 4: Porcentaje de mapa descubierto: 15.36

Mapa: ./mapas/vertigo.map
Nivel 0: Porcentaje de mapa descubierto: 67.3
Nivel 1: Porcentaje de mapa descubierto: 57.74
Nivel 2: Porcentaje de mapa descubierto: 57.74
Nivel 3: Porcentaje de mapa descubierto: 51
Nivel 4: Porcentaje de mapa descubierto: 48.2
