Mapa: ./mapas/cuadricula.map
Nivel 0: Porcentaje de mapa descubierto: 79.45
Nivel 1: Porcentaje de mapa descubierto: 57.75
Nivel 2: Porcentaje de mapa descubierto: 57.75
Nivel 3: Porcentaje de mapa descubierto: 47.73
Nivel 4: Porcentaje de mapa descubierto: 71.2

Mapa: ./mapas/mapa100.map
Nivel 0: Porcentaje de mapa descubierto: 80.44
Nivel 1: Porcentaje de mapa descubierto: 78.88
Nivel 2: Porcentaje de mapa descubierto: 78.88
Nivel 3: Porcentaje de mapa descubierto: 66.12
Nivel 4: Porcentaje de mapa descubierto: 24.96

Mapa: ./mapas/mapa75.map
Nivel 0: Porcentaje de mapa descubierto: 73.7067
Nivel 1: Porcentaje de mapa descubierto: 73.5111
Nivel 2: Porcentaje de mapa descubierto: 73.5111
Nivel 3: Porcentaje de mapa descubierto: 89.44
Nivel 4: Porcentaje de mapa descubierto: 65.6178

Mapa: ./mapas/mapa50.map
Nivel 0: Porcentaje de mapa descubierto: 66.88
Nivel 1: Porcentaje de mapa descubierto: 98
Nivel 2: Porcentaje de mapa descubierto: 98
Nivel 3: Porcentaje de mapa descubierto: 84
Nivel 4: Porcentaje de mapa descubierto: 100

Mapa: ./mapas/mapa30.map
Nivel 0: Porcentaje de mapa descubierto: 100
Nivel 1: Porcentaje de mapa descubierto: 100
Nivel 2: Porcentaje de mapa descubierto: 100
Nivel 3: Porcentaje de mapa descubierto: 99.8889
Nivel 4: Porcentaje de mapa descubierto: 100

Mapa: ./mapas/medieval.map
Nivel 0: Porcentaje de mapa descubierto: 28.02
Nivel 1: Porcentaje de mapa descubierto: 36.65
Nivel 2: Porcentaje de mapa descubierto: 36.65
Nivel 3: Porcentaje de mapa descubierto: 49.14
Nivel 4: Porcentaje de mapa descubierto: 40.81

Mapa: ./mapas/picto.map
Nivel 0: Porcentaje de mapa descubierto: 27.2889
Nivel 1: Porcentaje de mapa descubierto: 64.7111
Nivel 2: Porcentaje de mapa descubierto: 64.7111
Nivel 3: Porcentaje de mapa descubierto: 15.36
Nivel 4: Porcentaje de mapa descubierto: 15.36

Mapa: ./mapas/vertigo.map
Nivel 0: Porcentaje de mapa descubierto: 68.83
Nivel 1: Porcentaje de mapa descubierto: 19.78
Nivel 2: Porcentaje de mapa descubierto: 19.78
Nivel 3: Porcentaje de mapa descubierto: 13.84
Nivel 4: Porcentaje de mapa descubierto: 13.3
